numberofinjections,activityonline,state,activityclass,industry,size,vulnerabilityscore,potentialdamage
46.77314645,10.33126079,SA,highrisk,consumerstaples,medsize,0.995204438,27652.6137
36.85152279,8.644386655,SA,highrisk,health,largesize,0.995218278,67742.80403
43.7052086,9.192063607,SA,highrisk,health,largesize,0.995232098,69816.08223
37.15388554,7.774209038,QLD,highrisk,consumerstaples,largesize,0.995245898,71613.59334
44.49501053,8.487853401,SA,highrisk,energy,smallsize,0.995259678,36132.54436
48.2547595,8.448964346,VIC,highrisk,health,medsize,0.995273438,17740.93245
37.78640568,10.78764508,VIC,highrisk,financials,largesize,0.995287178,73010.45795
44.13070171,7.832600026,TAS,highrisk,financials,medsize,0.995300898,60502.87945
28.61395724,6.929941921,QLD,highrisk,consumerstaples,medsize,0.995314598,44274.79902
45.48663995,10.80540505,NSW,highrisk,financials,largesize,0.995328278,80416.51953
34.11221154,9.191759092,NSW,highrisk,consumerstaples,smallsize,0.995341938,48644.78003
44.05899949,8.674012744,TAS,highrisk,IT,medsize,0.995355578,53152.05185
29.55771046,7.937660161,TAS,highrisk,IT,largesize,0.995369198,64682.82977
29.32816651,9.722229826,TAS,highrisk,consumerstaples,medsize,0.995382798,19241.10096
40.42299808,8.20856789,NSW,highrisk,IT,smallsize,0.995396378,40253.28236
46.38902555,5.068896442,NSW,highrisk,consumerstaples,medsize,0.995409938,57861.2542
43.62974971,5.506353143,NSW,highrisk,consumerstaples,smallsize,0.995423478,28477.65036
35.53973454,9.6359485,VIC,highrisk,IT,largesize,0.995436998,60553.10389
63.24992287,8.373755891,WA,highrisk,financials,smallsize,0.995450498,28647.71116
44.164678,10.10658058,SA,highrisk,consumerstaples,largesize,0.995463978,64569.24005
49.73471779,11.47666748,NSW,highrisk,health,largesize,0.995477438,81160.08755
30.78391236,8.663876806,TAS,highrisk,health,smallsize,0.995490878,42532.92043
36.20655063,7.579148108,TAS,highrisk,health,medsize,0.995504298,43921.93679
48.23443948,7.168255593,VIC,highrisk,consumerstaples,smallsize,0.995517698,35703.72061
33.34141458,6.866731233,SA,highrisk,IT,medsize,0.995531078,48082.51329
39.08593914,7.511392459,TAS,highrisk,financials,smallsize,0.995544438,22037.94458
51.11392533,5.441412285,QLD,highrisk,financials,medsize,0.995557778,40602.12258
52.49103084,6.680308596,WA,highrisk,health,medsize,0.995571098,39203.48443
51.60653284,9.559345764,VIC,highrisk,health,largesize,0.995584398,76312.85982
37.81346562,10.24275561,VIC,highrisk,IT,largesize,0.995597678,71981.02122
43.38600122,9.369780823,SA,highrisk,energy,medsize,0.995610938,42821.44673
39.49425983,9.334828984,NT,highrisk,health,medsize,0.995624178,37264.20028
45.51510179,7.767577275,QLD,highrisk,energy,medsize,0.995637398,31740.27206
34.1736118,10.06577643,VIC,highrisk,energy,largesize,0.995650598,91213.21942
26.83927354,7.274782772,SA,highrisk,consumerstaples,smallsize,0.995663778,40930.30072
33.03513864,8.418236047,VIC,highrisk,energy,medsize,0.995676938,43402.52663
41.23420309,9.047356,QLD,highrisk,financials,medsize,0.995690078,33510.10915
47.20589251,9.171772493,QLD,highrisk,energy,medsize,0.995703198,35916.92881
34.59446792,5.888411695,NT,highrisk,health,medsize,0.995716298,39576.75349
28.69272407,8.01849144,NSW,highrisk,financials,largesize,0.995729378,70922.95692
40.2396914,5.463003767,NSW,highrisk,health,medsize,0.995742438,42540.06427
36.88590578,7.998565643,QLD,highrisk,consumerstaples,smallsize,0.995755478,36143.13629
55.69615042,11.14412569,NSW,highrisk,consumerstaples,largesize,0.995768498,55024.44211
55.44506693,7.545013104,WA,highrisk,IT,medsize,0.995781498,20751.77449
36.71499778,10.25131077,TAS,highrisk,IT,smallsize,0.995794478,62061.768
37.67184681,6.830575472,VIC,highrisk,IT,largesize,0.995807438,62985.57735
44.15917642,8.408648301,NSW,highrisk,IT,smallsize,0.995820378,21882.57208
40.57115625,8.168005901,TAS,highrisk,consumerstaples,smallsize,0.995833298,27986.8509
37.0236248,5.32656077,VIC,highrisk,IT,medsize,0.995846198,47563.37247
34.38494505,5.354838477,NSW,highrisk,energy,medsize,0.995859078,44913.66057
38.14167845,7.884435984,SA,highrisk,consumerstaples,smallsize,0.995871938,37001.92012
36.31569608,9.453073283,NSW,highrisk,energy,medsize,0.995884778,33580.31084
35.45275639,7.991223359,NT,highrisk,energy,medsize,0.995897598,52873.67436
33.60206391,10.16397945,NSW,highrisk,consumerstaples,smallsize,0.995910398,25526.44027
39.66819439,10.54449094,NT,highrisk,consumerstaples,largesize,0.995923178,66327.31993
32.24528813,10.38228995,NSW,highrisk,energy,largesize,0.995935938,61725.38295
41.76371956,7.241064593,TAS,highrisk,consumerstaples,largesize,0.995948678,60556.13547
28.49616291,7.849181794,VIC,highrisk,IT,medsize,0.995961398,21680.72211
1,11.34328579,NSW,highrisk,energy,medsize,0.995974098,36577.15457
30.04606236,11.37252945,NSW,highrisk,consumerstaples,largesize,0.995986778,63379.37829
41.98929203,8.080082554,QLD,highrisk,IT,medsize,0.995999438,37294.67001
43.05982102,8.331771281,TAS,highrisk,IT,smallsize,0.996012078,36844.77893
33.06532746,8.78388445,NT,highrisk,energy,medsize,0.996024698,29895.88305
36.00179904,6.483401861,QLD,highrisk,health,smallsize,0.996037298,45410.93456
38.77250569,7.202845796,WA,highrisk,energy,medsize,0.996049878,67737.39568
53.297301,8.068122976,QLD,highrisk,consumerstaples,largesize,0.996062438,68238.05719
41.37662283,9.022242631,TAS,highrisk,energy,largesize,0.996074978,69498.61092
53.3930342,6.596869706,SA,highrisk,energy,smallsize,0.996087498,35111.08236
45.92206805,8.568292685,VIC,highrisk,consumerstaples,largesize,0.996099998,82956.4852
27.48223314,9.184245512,WA,highrisk,IT,largesize,0.996112478,60342.03933
33.46210452,7.27374503,WA,highrisk,consumerstaples,largesize,0.996124938,50724.4712
35.92783682,9.278104765,VIC,highrisk,health,medsize,0.996137378,39972.62906
40.49306592,7.670484714,NSW,highrisk,IT,smallsize,0.996149798,44302.35726
41.11821468,8.219135202,QLD,highrisk,health,largesize,0.996162198,68970.68115
44.42181856,9.062490855,TAS,highrisk,energy,medsize,0.996174578,35503.53897
34.53324103,9.17864393,VIC,highrisk,consumerstaples,smallsize,0.996186938,34725.0966
45.12180232,10.64580288,TAS,highrisk,energy,largesize,0.996199278,59375.42679
39.17668341,8.750347343,TAS,highrisk,energy,medsize,0.996211598,45942.89518
39.09234971,6.823596713,WA,highrisk,financials,medsize,0.996223898,26732.36715
36.25531073,8.169606678,SA,highrisk,health,medsize,0.996236178,56112.78591
38.97698964,9.433081834,WA,highrisk,energy,smallsize,0.996248438,43332.53459
42.56917293,8.94994679,VIC,highrisk,consumerstaples,largesize,0.996260678,62384.82668
45.8929608,9.271959272,VIC,highrisk,energy,smallsize,0.996272898,44468.15449
42.80876001,7.769826852,TAS,highrisk,energy,medsize,0.996285098,61120.07889
30.68266356,9.510098749,NT,highrisk,financials,smallsize,0.996297278,57773.6133
43.59589943,9.421265288,QLD,highrisk,financials,largesize,0.996309438,82133.49894
59.65931475,8.83340363,QLD,highrisk,health,medsize,0.996321578,43205.39396
40.2392606,7.361630698,WA,highrisk,consumerstaples,medsize,0.996333698,60701.38648
38.90175194,5.392923279,QLD,highrisk,IT,medsize,0.996345798,26886.30487
25.38429895,10.94877749,NSW,highrisk,energy,medsize,0.996357878,28296.70383
49.92957455,6.8401727,SA,highrisk,financials,largesize,0.996369938,66906.18152
45.23579595,10.53385155,VIC,highrisk,energy,largesize,0.996381978,64659.75382
32.93948824,9.087849946,WA,highrisk,energy,medsize,0.996393998,38140.94342
40.12648258,8.206852291,VIC,highrisk,financials,smallsize,0.996405998,33811.30456
50.55596684,9.423469294,NSW,highrisk,IT,largesize,0.996417978,84866.5193
35.29375147,10.77858485,SA,highrisk,health,smallsize,0.996429938,38011.48574
36.44566143,10.1912367,NSW,highrisk,health,largesize,0.996441878,57709.62104
40.26115485,9.219856026,NT,highrisk,energy,medsize,0.996453798,37335.45335
34.36774155,9.979171333,NT,highrisk,energy,smallsize,0.996465698,34877.90108
32.50901933,9.286741775,VIC,highrisk,IT,smallsize,0.996477578,28621.86917
41.1213992,9.891097744,WA,highrisk,health,smallsize,0.996489438,32174.80487
41.39490556,10.35702863,QLD,highrisk,health,largesize,0.996501278,71141.32181
40.03828219,8.025482358,TAS,highrisk,consumerstaples,medsize,0.996513098,39774.83041
49.37318548,8.13777548,VIC,highrisk,IT,largesize,0.996524898,52808.56356
16.26517238,9.099983338,WA,highrisk,health,medsize,0.996536678,49032.86273
45.77185186,7.675448958,VIC,highrisk,health,medsize,0.996548438,35836.21541
45.36754361,10.29874888,WA,highrisk,IT,largesize,0.996560178,78605.91065
41.47498495,6.972192502,VIC,highrisk,financials,smallsize,0.996571898,31187.733
40.66581528,10.08803264,NT,highrisk,health,medsize,0.996583598,50436.9953
1,12.42946131,VIC,highrisk,health,smallsize,0.996595278,51816.17851
35.02805537,8.013834639,QLD,highrisk,energy,medsize,0.996606938,28569.85179
31.47136679,10.60018868,SA,highrisk,financials,medsize,0.996618578,46570.9381
43.83932446,11.93676776,TAS,highrisk,IT,smallsize,0.996630198,28930.69463
33.45570067,9.352174803,WA,highrisk,financials,smallsize,0.996641798,58670.54146
40.885816,7.800843258,WA,highrisk,IT,smallsize,0.996653378,34119.22952
34.63998317,9.086340252,TAS,highrisk,financials,smallsize,0.996664938,32065.23722
43.78678813,8.637244915,TAS,highrisk,consumerstaples,medsize,0.996676478,44850.49446
42.07567672,10.29646634,TAS,highrisk,health,medsize,0.996687998,32579.30862
33.01821881,10.64508618,NSW,highrisk,energy,largesize,0.996699498,61374.55314
36.36952562,7.35398961,TAS,highrisk,IT,largesize,0.996710978,69062.52817
41.91617109,7.956696569,VIC,highrisk,health,largesize,0.996722438,82389.18469
31.25970093,9.195078103,NSW,highrisk,financials,medsize,0.996733878,48430.58196
44.01249936,10.74358574,WA,highrisk,health,largesize,0.996745298,78881.3996
40.74315979,9.290278706,TAS,highrisk,financials,smallsize,0.996756698,29334.24523
45.78379981,10.93090419,QLD,highrisk,energy,largesize,0.996768078,74259.69159
35.76186369,9.982525205,TAS,highrisk,consumerstaples,medsize,0.996779438,38165.88701
49.5147713,7.521806247,WA,highrisk,IT,medsize,0.996790778,39368.77288
44.33909051,10.57995641,VIC,highrisk,IT,largesize,0.996802098,70321.58706
32.30506961,8.275381927,TAS,highrisk,consumerstaples,smallsize,0.996813398,38289.13225
31.8095579,7.583534225,QLD,highrisk,IT,medsize,0.996824678,34432.97356
40.30515126,10.22469023,SA,highrisk,financials,smallsize,0.996835938,38831.63733
44.16319266,12.50066706,WA,highrisk,IT,largesize,0.996847178,65692.7364
44.29711601,7.272927984,WA,highrisk,IT,medsize,0.996858398,36953.9808
32.80123869,10.14930958,VIC,highrisk,health,medsize,0.996869598,39482.33801
35.57694547,9.804068124,QLD,highrisk,energy,medsize,0.996880778,43545.54221
33.8595744,7.2106134,WA,highrisk,financials,largesize,0.996891938,66618.30508
39.53939707,11.58454797,WA,highrisk,health,largesize,0.996903078,79188.83987
31.32279311,10.72379889,QLD,highrisk,energy,smallsize,0.996914198,32693.86851
37.46952312,6.501377338,NSW,highrisk,IT,medsize,0.996925298,41943.32379
1,14.07313002,VIC,highrisk,health,smallsize,0.996936378,37863.59882
53.2050164,6.079527111,WA,highrisk,financials,medsize,0.996947438,37611.4377
45.28953711,8.001174084,NSW,highrisk,consumerstaples,smallsize,0.996958478,15669.00022
37.8027404,7.711575883,NSW,highrisk,financials,largesize,0.996969498,69303.20073
35.14461475,9.90450332,QLD,highrisk,health,smallsize,0.996980498,26634.62763
35.45605671,12.75393778,NSW,highrisk,health,largesize,0.996991478,65848.52884
28.84132902,8.98826891,SA,highrisk,financials,smallsize,0.997002438,28235.73508
34.02807143,8.245366693,VIC,highrisk,consumerstaples,smallsize,0.997013378,33969.48655
25.84798472,8.784097795,SA,highrisk,health,smallsize,0.997024298,40654.19812
32.31172575,10.81156223,QLD,highrisk,consumerstaples,largesize,0.997035198,58814.3957
37.42380008,11.184873,WA,highrisk,consumerstaples,largesize,0.997046078,52169.67119
29.42449267,12.89366653,WA,highrisk,health,medsize,0.997056938,36546.72474
39.89483207,7.83904725,NSW,highrisk,health,smallsize,0.997067778,40818.58846
46.00347846,7.445934532,VIC,highrisk,financials,smallsize,0.997078598,28414.05811
38.37873868,7.981792276,VIC,highrisk,financials,medsize,0.997089398,38150.90742
43.61762527,9.278263666,NT,highrisk,financials,smallsize,0.997100178,31178.33172
36.09335746,9.722808975,NT,highrisk,health,largesize,0.997110938,53455.94227
50.00181933,9.278521529,TAS,highrisk,energy,largesize,0.997121678,61441.16793
46.52103636,8.664840208,NT,highrisk,IT,smallsize,0.997132398,38961.14434
49.71710639,10.1411697,NT,highrisk,IT,largesize,0.997143098,83761.66388
27.17583628,9.932474415,NT,highrisk,financials,medsize,0.997153778,44095.68806
41.2672757,8.567129571,WA,highrisk,energy,smallsize,0.997164438,49358.708
49.57496986,8.326047475,QLD,highrisk,IT,smallsize,0.997175078,59924.69991
45.92428903,8.733910087,TAS,highrisk,IT,smallsize,0.997185698,27588.62298
29.19470117,8.329650204,SA,highrisk,financials,medsize,0.997196298,31805.53666
33.15021517,8.026215645,TAS,highrisk,consumerstaples,medsize,0.997206878,28805.10328
65.29950979,5.886716327,QLD,highrisk,energy,smallsize,0.997217438,41475.89249
46.34374176,8.994300002,NT,highrisk,financials,smallsize,0.997227978,43530.43498
26.07165093,10.13425957,NSW,highrisk,financials,medsize,0.997238498,42436.24798
35.1203207,9.308955719,SA,highrisk,health,smallsize,0.997248998,29141.66639
41.12161005,7.039505647,WA,highrisk,consumerstaples,smallsize,0.997259478,51513.92435
40.71498349,7.294732781,NT,highrisk,IT,medsize,0.997269938,41550.13805
44.26348797,10.92732227,NT,highrisk,consumerstaples,largesize,0.997280378,75961.15467
28.63498819,10.34627396,NSW,highrisk,financials,largesize,0.997290798,60031.34975
42.82288059,7.067159206,NSW,highrisk,financials,smallsize,0.997301198,58837.51609
42.93740979,9.436085023,WA,highrisk,health,largesize,0.997311578,54456.08662
34.52537007,7.580050453,NT,highrisk,financials,medsize,0.997321938,29677.58134
35.63761781,9.180461829,TAS,highrisk,health,largesize,0.997332278,69917.15613
1,15.05120697,WA,highrisk,consumerstaples,medsize,0.997342598,26030.76723
43.52045497,7.994692571,WA,highrisk,energy,medsize,0.997352898,21557.90328
43.62600708,9.785906689,NSW,highrisk,health,smallsize,0.997363178,36382.44389
39.6505968,8.854838973,QLD,highrisk,consumerstaples,smallsize,0.997373438,32151.50305
45.49338872,7.950819093,NT,highrisk,IT,medsize,0.997383678,50683.98716
51.24774126,9.884865103,VIC,highrisk,energy,smallsize,0.997393898,20091.53519
42.122404,7.690769953,TAS,highrisk,consumerstaples,smallsize,0.997404098,39910.25129
35.38585634,9.762950961,TAS,highrisk,consumerstaples,medsize,0.997414278,38701.3623
44.76961712,7.995428903,VIC,highrisk,consumerstaples,smallsize,0.997424438,18164.05732
44.94690951,7.869515518,QLD,highrisk,energy,medsize,0.997434578,19534.58446
39.11619578,10.49311884,WA,highrisk,IT,medsize,0.997444698,48687.3432
30.85249479,11.30592015,NSW,highrisk,consumerstaples,medsize,0.997454798,37951.7237
38.93364562,9.356373402,NSW,highrisk,consumerstaples,medsize,0.997464878,39775.12353
36.43532183,9.938921634,WA,highrisk,consumerstaples,largesize,0.997474938,47723.30044
39.11312007,10.40888388,WA,highrisk,health,medsize,0.997484978,58216.31821
29.34906556,9.144804942,VIC,highrisk,consumerstaples,largesize,0.997494998,71740.44076
45.08677617,9.531782579,WA,highrisk,IT,smallsize,0.997504998,51036.28272
56.71301761,8.685671686,NT,highrisk,consumerstaples,medsize,0.997514978,31194.42361
58.7244358,7.764178948,SA,highrisk,IT,largesize,0.997524938,70618.84427
35.20193245,5.7718777,NT,highrisk,IT,smallsize,0.997534878,34744.08309
59.7115526,11.74100634,NT,highrisk,IT,largesize,0.997544798,73593.49671
34.44375018,9.131614453,SA,highrisk,health,smallsize,0.997554698,45494.33206
35.02195413,11.38343646,NT,highrisk,financials,smallsize,0.997564578,33277.65843
39.33698457,10.71146311,WA,highrisk,consumerstaples,smallsize,0.997574438,57211.18113
31.70125668,7.616508834,QLD,highrisk,consumerstaples,medsize,0.997584278,33610.69626
26.3856192,12.10912526,NT,highrisk,IT,medsize,0.997594098,42257.76523
55.43083936,8.908946424,WA,highrisk,health,medsize,0.997603898,63820.47601
53.93530076,6.442274029,VIC,highrisk,financials,smallsize,0.997613678,25406.88118
40.21779997,12.047207,TAS,highrisk,IT,largesize,0.997623438,65552.425
37.34701749,8.500917079,SA,highrisk,consumerstaples,largesize,0.997633178,67481.74215
52.5866081,6.477328172,SA,highrisk,financials,medsize,0.997642898,43333.078
45.87386751,6.950879591,NSW,highrisk,energy,smallsize,0.997652598,30506.18682
43.29576751,7.218665415,SA,highrisk,financials,smallsize,0.997662278,42086.24532
43.58465354,9.787448938,WA,highrisk,financials,medsize,0.997671938,23186.29992
41.24511153,7.281033787,VIC,highrisk,consumerstaples,medsize,0.997681578,30167.66022
1,13.7688236,NT,highrisk,IT,smallsize,0.997691198,53624.82567
26.23252211,12.30539115,NT,highrisk,health,largesize,0.997700798,86422.61812
40.59377221,11.06365203,NT,highrisk,health,largesize,0.997710378,74455.95905
46.83490261,9.18955085,SA,highrisk,financials,largesize,0.997719938,65036.41713
58.3236688,9.262487483,VIC,highrisk,health,medsize,0.997729478,39654.88023
35.07707581,7.535603833,QLD,highrisk,energy,medsize,0.997738998,24580.90207
29.1947299,10.68181629,NT,highrisk,consumerstaples,smallsize,0.997748498,44310.13633
56.7237811,8.474176727,SA,highrisk,energy,smallsize,0.997757978,21413.59509
43.79130636,7.163480626,VIC,highrisk,financials,medsize,0.997767438,44357.86543
45.10977312,8.630159838,WA,highrisk,IT,medsize,0.997776878,42160.71845
26.75699182,10.86056147,NT,highrisk,health,smallsize,0.997786298,36039.57294
40.88359645,12.0823931,TAS,highrisk,energy,largesize,0.997795698,46987.34232
39.43010199,9.647713981,QLD,highrisk,energy,smallsize,0.997805078,38915.7459
38.74981849,10.97304925,VIC,highrisk,energy,smallsize,0.997814438,45066.12885
50.62700425,5.90287868,WA,highrisk,financials,largesize,0.997823778,70501.96616
33.42124212,9.538738154,WA,highrisk,financials,smallsize,0.997833098,44393.83661
35.56121339,9.553225563,QLD,highrisk,financials,smallsize,0.997842398,48623.90122
48.60711771,8.259496697,NT,highrisk,health,smallsize,0.997851678,48030.64102
54.49116278,9.185297837,NT,highrisk,health,medsize,0.997860938,49926.48308
36.72938264,10.69844358,SA,highrisk,financials,medsize,0.997870178,39795.55382
38.49302577,10.58236599,SA,highrisk,energy,smallsize,0.997879398,43092.75561
1,14.45355044,WA,highrisk,IT,smallsize,0.997888598,47200.32867
43.1772524,4.84572597,TAS,highrisk,IT,smallsize,0.997897778,33603.30664
44.7919465,10.74201576,WA,highrisk,financials,largesize,0.997906938,86870.067
53.08795336,9.611639403,NSW,highrisk,health,largesize,0.997916078,68407.34899
35.64856456,10.54544271,NT,highrisk,health,medsize,0.997925198,40488.53046
42.00251843,6.713141923,SA,highrisk,consumerstaples,smallsize,0.997934298,14833.23514
37.0603357,10.86816906,TAS,highrisk,consumerstaples,largesize,0.997943378,65876.87448
37.54962431,8.869212494,QLD,highrisk,energy,smallsize,0.997952438,42077.28813
48.54741144,10.40251267,QLD,highrisk,health,medsize,0.997961478,36333.61519
45.52370288,11.41796366,WA,highrisk,IT,smallsize,0.997970498,41548.86417
34.3933628,10.57849557,QLD,highrisk,consumerstaples,smallsize,0.997979498,36170.50828
45.67800896,8.08769338,NSW,highrisk,health,medsize,0.997988478,53403.98129
43.04428985,9.301950071,NT,highrisk,IT,largesize,0.997997438,90928.98724
37.71656789,10.90079888,VIC,highrisk,health,largesize,0.998006378,60728.0862
24.29117872,6.315265799,WA,highrisk,consumerstaples,medsize,0.998015298,44382.8689
46.59764093,2.942083024,SA,highrisk,IT,smallsize,0.998024198,53515.9526
35.84248734,10.75078638,VIC,highrisk,energy,largesize,0.998033078,65976.85783
39.02248904,8.701269866,NSW,highrisk,financials,smallsize,0.998041938,44691.17803
28.94699033,6.905171269,SA,highrisk,health,smallsize,0.998050778,34936.6565
41.89631778,8.955074967,VIC,highrisk,health,largesize,0.998059598,61555.61542
35.33320501,9.347986215,WA,highrisk,energy,medsize,0.998068398,46233.47222
29.82042166,9.427190354,TAS,highrisk,IT,medsize,0.998077178,18168.35679
46.38083058,9.725499487,VIC,highrisk,health,largesize,0.998085938,52567.7418
49.57497584,12.07405777,NT,highrisk,financials,smallsize,0.998094678,24538.12007
35.51103778,9.225523594,SA,highrisk,financials,smallsize,0.998103398,54346.22977
37.10455415,8.330062981,WA,highrisk,financials,largesize,0.998112098,68949.49354
32.00906377,9.179833268,WA,highrisk,energy,medsize,0.998120778,32700.75258
37.85577612,9.019880698,NT,highrisk,consumerstaples,smallsize,0.998129438,43788.41638
49.88023047,5.625129996,VIC,highrisk,IT,medsize,0.998138078,41471.13349
36.05186182,10.86884,SA,highrisk,energy,smallsize,0.998146698,26062.82604
35.69410529,9.894425788,QLD,highrisk,IT,smallsize,0.998155298,27454.98023
41.59979093,8.650434875,VIC,highrisk,health,medsize,0.998163878,39949.56904
50.19675256,10.96248451,WA,highrisk,health,smallsize,0.998172438,41447.3717
45.99801957,11.36458186,NT,highrisk,IT,medsize,0.998180978,25231.25347
47.62681498,8.964654555,QLD,highrisk,financials,smallsize,0.998189498,28895.67339
24.73727596,12.96290743,NT,highrisk,IT,smallsize,0.998197998,47313.09244
42.78580895,8.700667291,VIC,highrisk,health,medsize,0.998206478,33628.31909
27.9100503,10.17527157,SA,highrisk,IT,smallsize,0.998214938,50728.83893
32.1252308,6.734747608,VIC,highrisk,IT,medsize,0.998223378,41701.01955
39.34756465,9.051279302,SA,highrisk,IT,smallsize,0.998231798,45823.59659
31.93777771,9.974878119,QLD,highrisk,health,largesize,0.998240198,55760.73245
50.06301462,9.189747882,NT,highrisk,IT,smallsize,0.998248578,39721.83934
45.08318822,10.81515782,SA,highrisk,energy,largesize,0.998256938,62773.45348
39.88626906,10.16356851,WA,highrisk,consumerstaples,medsize,0.998265278,40082.74797
26.18746537,12.42839435,TAS,highrisk,consumerstaples,medsize,0.998273598,46188.69667
39.13902259,10.39289138,WA,highrisk,consumerstaples,medsize,0.998281898,42760.57717
53.46353725,6.293868284,NSW,highrisk,health,medsize,0.998290178,32562.24525
32.09489156,10.26964599,QLD,highrisk,IT,medsize,0.998298438,41891.3287
35.75815703,9.678847134,TAS,highrisk,consumerstaples,medsize,0.998306678,36053.90636
56.27921506,10.94688367,QLD,highrisk,financials,largesize,0.998314898,72555.27077
46.78417449,11.74247873,NSW,highrisk,energy,largesize,0.998323098,82060.23297
54.42814829,10.01345955,TAS,highrisk,energy,largesize,0.998331278,73828.65023
39.98252138,10.03646769,TAS,highrisk,health,smallsize,0.998339438,39407.91936
51.1346259,6.65031062,TAS,highrisk,health,medsize,0.998347578,56041.10756
44.12282594,9.363677372,TAS,highrisk,health,medsize,0.998355698,37599.15231
30.26517138,9.536011111,QLD,highrisk,consumerstaples,medsize,0.998363798,31646.9775
26.81998699,14.86122581,TAS,highrisk,financials,largesize,0.998371878,67186.80605
34.75269633,8.046764863,WA,highrisk,IT,medsize,0.998379938,35013.78327
32.23745589,10.17505586,WA,highrisk,financials,largesize,0.998387978,62914.03445
44.6179522,6.142125118,TAS,highrisk,consumerstaples,medsize,0.998395998,21589.07232
56.75250557,7.721880392,VIC,highrisk,consumerstaples,medsize,0.998403998,31807.98212
49.08867169,10.67021163,WA,highrisk,health,smallsize,0.998411978,34826.71818
47.01005849,7.307809025,SA,highrisk,consumerstaples,medsize,0.998419938,48115.74024
47.34498422,8.793381333,SA,highrisk,consumerstaples,smallsize,0.998427878,38035.32811
39.19578314,8.294099345,NT,highrisk,health,smallsize,0.998435798,30154.08682
35.66004271,10.00960696,NSW,highrisk,energy,largesize,0.998443698,64479.97828
59.06198011,7.63301014,QLD,highrisk,health,smallsize,0.998451578,54858.18233
38.64429226,10.51700931,NT,highrisk,financials,medsize,0.998459438,52628.58531
43.3329676,8.585918575,NSW,highrisk,energy,medsize,0.998467278,27280.96065
34.90972538,10.77634199,NSW,highrisk,energy,smallsize,0.998475098,32723.08563
51.38222089,5.785299465,VIC,highrisk,health,medsize,0.998482898,35205.64189
42.02473288,12.12418796,SA,highrisk,IT,smallsize,0.998490678,45644.77564
48.28769668,10.82264074,TAS,highrisk,financials,largesize,0.998498438,51731.35313
31.62303139,9.594389765,NT,highrisk,health,smallsize,0.998506178,52624.75989
40.63415157,9.3021187,VIC,highrisk,health,medsize,0.998513898,25964.82525
26.09818599,11.49317211,VIC,highrisk,consumerstaples,medsize,0.998521598,30609.76082
41.88943908,9.428614528,TAS,highrisk,consumerstaples,largesize,0.998529278,78128.96788
32.7990871,8.410810204,WA,highrisk,health,smallsize,0.998536938,34460.26996
39.70247001,9.512504426,VIC,highrisk,energy,medsize,0.998544578,54172.25496
44.18554767,6.902229057,NSW,highrisk,consumerstaples,medsize,0.998552198,16430.0999
36.91101609,9.800622068,WA,highrisk,energy,medsize,0.998559798,20208.33164
44.03714217,10.35306009,VIC,highrisk,health,smallsize,0.998567378,35243.09744
30.95604746,9.393813149,TAS,highrisk,health,smallsize,0.998574938,29991.97637
28.63184515,11.26810705,TAS,highrisk,consumerstaples,largesize,0.998582478,89554.35509
41.60729793,13.66066254,WA,highrisk,financials,largesize,0.998589998,61648.19241
26.02208938,9.663895664,QLD,highrisk,financials,medsize,0.998597498,36130.01403
41.35268698,11.49028378,VIC,highrisk,health,largesize,0.998604978,81101.14809
35.32638795,9.577439103,SA,highrisk,financials,smallsize,0.998612438,32712.66255
53.0852555,9.633098812,NT,highrisk,consumerstaples,smallsize,0.998619878,51039.29207
48.23182242,11.59459838,TAS,highrisk,financials,medsize,0.998627298,31397.59633
43.92054494,11.11226027,VIC,highrisk,IT,medsize,0.998634698,38264.88538
42.05376795,9.742137285,NT,highrisk,consumerstaples,largesize,0.998642078,53518.38398
29.52378867,11.05773495,NT,highrisk,health,smallsize,0.998649438,37648.88766
42.94708548,10.25827295,NT,highrisk,energy,medsize,0.998656778,28157.74948
36.49072221,8.19121609,NT,highrisk,IT,medsize,0.998664098,34421.15162
46.11308379,7.983338668,NSW,highrisk,consumerstaples,largesize,0.998671398,67515.27496
1,12.68350015,TAS,highrisk,IT,smallsize,0.998678678,39316.03211
41.35619312,12.32512086,SA,highrisk,IT,largesize,0.998685938,54319.30279
41.83263296,7.97928587,QLD,highrisk,IT,smallsize,0.998693178,27549.65203
28.77186123,10.34280163,VIC,highrisk,energy,medsize,0.998700398,29520.24713
37.97114449,13.78550567,VIC,highrisk,health,smallsize,0.998707598,53040.09749
46.36546391,8.739580396,SA,highrisk,health,smallsize,0.998714778,43794.73563
45.34383006,9.706551281,NSW,highrisk,financials,medsize,0.998721938,32768.12755
41.42882486,11.05412882,NT,highrisk,financials,medsize,0.998729078,46263.96536
48.145143,10.37164345,QLD,highrisk,consumerstaples,medsize,0.998736198,32868.31256
31.04330456,8.400850473,NSW,highrisk,energy,smallsize,0.998743298,38926.94071
33.03966947,13.75178694,TAS,highrisk,energy,largesize,0.998750378,71741.98546
61.28941504,10.37692067,NSW,highrisk,IT,smallsize,0.998757438,49796.35852
26.19191996,8.847115177,WA,highrisk,health,medsize,0.998764478,52134.7791
35.79830414,9.188422174,VIC,highrisk,financials,smallsize,0.998771498,48920.24066
43.11957057,9.733489348,TAS,highrisk,IT,largesize,0.998778498,66249.10503
41.13682731,8.225691995,VIC,highrisk,energy,medsize,0.998785478,28226.53189
